type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg
Census Tract,18097341904,Other,35,2020-08-23,0,3.75
Census Tract,18097341904,Other,36,2020-08-30,3,0.5
Census Tract,18097341904,Other,37,2020-09-06,0,2
Census Tract,18097341904,Other,38,2020-09-13,0,5.75
Census Tract,18097341904,Other,39,2020-09-20,3,7.5
Census Tract,18097341904,Other,40,2020-09-27,1,0.75
Census Tract,18097341904,Other,41,2020-10-04,0,0
Census Tract,18097341904,Other,42,2020-10-11,0,10
Census Tract,18097341904,Other,43,2020-10-18,1,7.5
Census Tract,18097342000,Other,1,2019-12-29,1,2
Census Tract,18097342000,Other,2,2020-01-05,0,0.75
Census Tract,18097342000,Other,3,2020-01-12,2,1.25
Census Tract,18097342000,Other,4,2020-01-19,1,1.75
Census Tract,18097342000,Other,5,2020-01-26,3,1.5
Census Tract,18097342000,Other,6,2020-02-02,0,0.75
Census Tract,18097342000,Other,7,2020-02-09,0,0.5
Census Tract,18097342000,Other,8,2020-02-16,2,1.5
Census Tract,18097342000,Other,9,2020-02-23,1,0.5
Census Tract,18097342000,Other,10,2020-03-01,3,1.25
Census Tract,18097342000,Other,11,2020-03-08,0,1
Census Tract,18097342000,Other,12,2020-03-15,0,1.5
Census Tract,18097342000,Other,13,2020-03-22,0,1
Census Tract,18097342000,Other,14,2020-03-29,0,1.75
Census Tract,18097342000,Other,15,2020-04-05,0,0.75
Census Tract,18097342000,Other,16,2020-04-12,0,1.5
Census Tract,18097342000,Other,17,2020-04-19,0,0.75
Census Tract,18097342000,Other,18,2020-04-26,0,2
Census Tract,18097342000,Other,19,2020-05-03,0,0.75
Census Tract,18097342000,Other,20,2020-05-10,0,1
Census Tract,18097342000,Other,21,2020-05-17,0,1.25
Census Tract,18097342000,Other,22,2020-05-24,0,1
Census Tract,18097342000,Other,23,2020-05-31,0,1.75
Census Tract,18097342000,Other,24,2020-06-07,0,1
Census Tract,18097342000,Other,25,2020-06-14,0,0.75
Census Tract,18097342000,Other,26,2020-06-21,0,3.25
Census Tract,18097342000,Other,27,2020-06-28,0,1
Census Tract,18097342000,Other,28,2020-07-05,0,0.75
Census Tract,18097342000,Other,29,2020-07-12,0,1
Census Tract,18097342000,Other,30,2020-07-19,0,3
Census Tract,18097342000,Other,31,2020-07-26,0,3.5
Census Tract,18097342000,Other,32,2020-08-02,0,0.25
Census Tract,18097342000,Other,33,2020-08-09,0,0.5
Census Tract,18097342000,Other,34,2020-08-16,0,3
Census Tract,18097342000,Other,35,2020-08-23,1,2
Census Tract,18097342000,Other,36,2020-08-30,1,1.5
Census Tract,18097342000,Other,37,2020-09-06,1,1.5
Census Tract,18097342000,Other,38,2020-09-13,1,1
Census Tract,18097342000,Other,39,2020-09-20,3,1.25
Census Tract,18097342000,Other,40,2020-09-27,3,3
Census Tract,18097342000,Other,41,2020-10-04,0,1
Census Tract,18097342000,Other,42,2020-10-11,0,1.75
Census Tract,18097342000,Other,43,2020-10-18,0,2.5
Census Tract,18097342101,White,1,2019-12-29,1,1.75
Census Tract,18097342101,White,2,2020-01-05,0,1
Census Tract,18097342101,White,3,2020-01-12,1,0.25
Census Tract,18097342101,White,4,2020-01-19,1,2.25
Census Tract,18097342101,White,5,2020-01-26,1,0.25
Census Tract,18097342101,White,6,2020-02-02,0,0.5
Census Tract,18097342101,White,7,2020-02-09,1,1
Census Tract,18097342101,White,8,2020-02-16,0,2
Census Tract,18097342101,White,9,2020-02-23,2,2.75
Census Tract,18097342101,White,10,2020-03-01,1,2
Census Tract,18097342101,White,11,2020-03-08,0,0.5
Census Tract,18097342101,White,12,2020-03-15,0,2
Census Tract,18097342101,White,13,2020-03-22,0,1.5
Census Tract,18097342101,White,14,2020-03-29,0,0.75
Census Tract,18097342101,White,15,2020-04-05,0,1.25
Census Tract,18097342101,White,16,2020-04-12,0,1.75
Census Tract,18097342101,White,17,2020-04-19,0,3.5
Census Tract,18097342101,White,18,2020-04-26,0,3
Census Tract,18097342101,White,19,2020-05-03,0,0.5
Census Tract,18097342101,White,20,2020-05-10,0,0.75
Census Tract,18097342101,White,21,2020-05-17,0,4.5
Census Tract,18097342101,White,22,2020-05-24,1,3
Census Tract,18097342101,White,23,2020-05-31,0,0.75
Census Tract,18097342101,White,24,2020-06-07,0,0.75
Census Tract,18097342101,White,25,2020-06-14,0,0.5
Census Tract,18097342101,White,26,2020-06-21,0,4
Census Tract,18097342101,White,27,2020-06-28,0,2.5
Census Tract,18097342101,White,28,2020-07-05,0,1.25
Census Tract,18097342101,White,29,2020-07-12,0,0.5
Census Tract,18097342101,White,30,2020-07-19,0,1.5
Census Tract,18097342101,White,31,2020-07-26,0,2.75
Census Tract,18097342101,White,32,2020-08-02,0,0.5
Census Tract,18097342101,White,33,2020-08-09,1,0.5
Census Tract,18097342101,White,34,2020-08-16,0,2.25
Census Tract,18097342101,White,35,2020-08-23,1,5.75
Census Tract,18097342101,White,36,2020-08-30,0,1
Census Tract,18097342101,White,37,2020-09-06,0,1.25
Census Tract,18097342101,White,38,2020-09-13,0,1.25
Census Tract,18097342101,White,39,2020-09-20,0,4.25
Census Tract,18097342101,White,40,2020-09-27,0,2.25
Census Tract,18097342101,White,41,2020-10-04,1,0.5
Census Tract,18097342101,White,42,2020-10-11,0,1
Census Tract,18097342101,White,43,2020-10-18,0,3
Census Tract,18097342200,White,1,2019-12-29,2,1.75
Census Tract,18097342200,White,2,2020-01-05,0,0.75
Census Tract,18097342200,White,3,2020-01-12,2,1.75
Census Tract,18097342200,White,4,2020-01-19,5,10.75
Census Tract,18097342200,White,5,2020-01-26,13,1.25
Census Tract,18097342200,White,6,2020-02-02,2,0.25
Census Tract,18097342200,White,7,2020-02-09,0,1
Census Tract,18097342200,White,8,2020-02-16,9,4
Census Tract,18097342200,White,9,2020-02-23,4,4.75
Census Tract,18097342200,White,10,2020-03-01,5,0.75
Census Tract,18097342200,White,11,2020-03-08,0,1.5
Census Tract,18097342200,White,12,2020-03-15,5,3
Census Tract,18097342200,White,13,2020-03-22,0,5.25
Census Tract,18097342200,White,14,2020-03-29,0,2.25
Census Tract,18097342200,White,15,2020-04-05,0,1.5
Census Tract,18097342200,White,16,2020-04-12,0,3.25
Census Tract,18097342200,White,17,2020-04-19,0,8.75
Census Tract,18097342200,White,18,2020-04-26,0,3
Census Tract,18097342200,White,19,2020-05-03,0,0.5
Census Tract,18097342200,White,20,2020-05-10,0,1.5
Census Tract,18097342200,White,21,2020-05-17,0,8.25
Census Tract,18097342200,White,22,2020-05-24,0,2.5
Census Tract,18097342200,White,23,2020-05-31,0,3.75
Census Tract,18097342200,White,24,2020-06-07,0,0.25
Census Tract,18097342200,White,25,2020-06-14,0,3.25
Census Tract,18097342200,White,26,2020-06-21,0,10.5
Census Tract,18097342200,White,27,2020-06-28,0,2.5
Census Tract,18097342200,White,28,2020-07-05,1,1.75
Census Tract,18097342200,White,29,2020-07-12,0,3.5
Census Tract,18097342200,White,30,2020-07-19,0,10.5
Census Tract,18097342200,White,31,2020-07-26,0,2.5
Census Tract,18097342200,White,32,2020-08-02,0,1
Census Tract,18097342200,White,33,2020-08-09,0,1
Census Tract,18097342200,White,34,2020-08-16,5,5.75
Census Tract,18097342200,White,35,2020-08-23,10,7
Census Tract,18097342200,White,36,2020-08-30,5,2.5
Census Tract,18097342200,White,37,2020-09-06,0,1
Census Tract,18097342200,White,38,2020-09-13,2,4.75
Census Tract,18097342200,White,39,2020-09-20,3,7.25
Census Tract,18097342200,White,40,2020-09-27,4,3
Census Tract,18097342200,White,41,2020-10-04,3,1.25
Census Tract,18097342200,White,42,2020-10-11,1,3.5
Census Tract,18097342200,White,43,2020-10-18,4,3.5
Census Tract,18097342300,White,1,2019-12-29,5,2
Census Tract,18097342300,White,2,2020-01-05,2,3.5
Census Tract,18097342300,White,3,2020-01-12,8,3.25
Census Tract,18097342300,White,4,2020-01-19,1,4.75
Census Tract,18097342300,White,5,2020-01-26,2,2.25
Census Tract,18097342300,White,6,2020-02-02,3,0.75
Census Tract,18097342300,White,7,2020-02-09,1,4.75
Census Tract,18097342300,White,8,2020-02-16,5,4
Census Tract,18097342300,White,9,2020-02-23,1,2
Census Tract,18097342300,White,10,2020-03-01,7,2.5
Census Tract,18097342300,White,11,2020-03-08,0,0.75
Census Tract,18097342300,White,12,2020-03-15,0,5.25
Census Tract,18097342300,White,13,2020-03-22,0,3.25
Census Tract,18097342300,White,14,2020-03-29,0,3.25
Census Tract,18097342300,White,15,2020-04-05,0,2.25
Census Tract,18097342300,White,16,2020-04-12,0,3.25
Census Tract,18097342300,White,17,2020-04-19,0,4.75
Census Tract,18097342300,White,18,2020-04-26,0,5
Census Tract,18097342300,White,19,2020-05-03,0,3.75
Census Tract,18097342300,White,20,2020-05-10,0,3.5
Census Tract,18097342300,White,21,2020-05-17,0,4.75
Census Tract,18097342300,White,22,2020-05-24,1,2.5
Census Tract,18097342300,White,23,2020-05-31,0,6.5
Census Tract,18097342300,White,24,2020-06-07,0,1.5
Census Tract,18097342300,White,25,2020-06-14,0,6.25
Census Tract,18097342300,White,26,2020-06-21,0,4.25
Census Tract,18097342300,White,27,2020-06-28,0,2.75
Census Tract,18097342300,White,28,2020-07-05,1,3.25
Census Tract,18097342300,White,29,2020-07-12,0,4
Census Tract,18097342300,White,30,2020-07-19,0,2.25
Census Tract,18097342300,White,31,2020-07-26,0,3.5
Census Tract,18097342300,White,32,2020-08-02,1,6.75
Census Tract,18097342300,White,33,2020-08-09,6,0.75
Census Tract,18097342300,White,34,2020-08-16,14,8.5
Census Tract,18097342300,White,35,2020-08-23,5,3.5
Census Tract,18097342300,White,36,2020-08-30,11,6.5
Census Tract,18097342300,White,37,2020-09-06,1,2.5
Census Tract,18097342300,White,38,2020-09-13,2,5.25
Census Tract,18097342300,White,39,2020-09-20,0,4.25
Census Tract,18097342300,White,40,2020-09-27,3,4.25
Census Tract,18097342300,White,41,2020-10-04,4,2.25
Census Tract,18097342300,White,42,2020-10-11,0,7.75
Census Tract,18097342300,White,43,2020-10-18,0,6
Census Tract,18097342400,White,1,2019-12-29,1,1.5
Census Tract,18097342400,White,2,2020-01-05,0,2
Census Tract,18097342400,White,3,2020-01-12,0,0
Census Tract,18097342400,White,4,2020-01-19,0,0.5
Census Tract,18097342400,White,5,2020-01-26,0,3
Census Tract,18097342400,White,6,2020-02-02,1,0.25
Census Tract,18097342400,White,7,2020-02-09,0,0.25
Census Tract,18097342400,White,8,2020-02-16,0,1
Census Tract,18097342400,White,9,2020-02-23,0,0
Census Tract,18097342400,White,10,2020-03-01,2,0.25
Census Tract,18097342400,White,11,2020-03-08,0,1
Census Tract,18097342400,White,12,2020-03-15,0,1
Census Tract,18097342400,White,13,2020-03-22,0,1
Census Tract,18097342400,White,14,2020-03-29,0,0.25
Census Tract,18097342400,White,15,2020-04-05,0,1
Census Tract,18097342400,White,16,2020-04-12,0,0.75
Census Tract,18097342400,White,17,2020-04-19,0,1.5
Census Tract,18097342400,White,18,2020-04-26,0,0.25
Census Tract,18097342400,White,19,2020-05-03,0,1.25
Census Tract,18097342400,White,20,2020-05-10,0,0
Census Tract,18097342400,White,21,2020-05-17,0,0.25
Census Tract,18097342400,White,22,2020-05-24,0,0.5
Census Tract,18097342400,White,23,2020-05-31,0,0.75
Census Tract,18097342400,White,24,2020-06-07,0,0.5
Census Tract,18097342400,White,25,2020-06-14,0,1
Census Tract,18097342400,White,26,2020-06-21,0,2
Census Tract,18097342400,White,27,2020-06-28,1,1.25
Census Tract,18097342400,White,28,2020-07-05,1,1
Census Tract,18097342400,White,29,2020-07-12,0,0.25
Census Tract,18097342400,White,30,2020-07-19,0,1.25
Census Tract,18097342400,White,31,2020-07-26,0,1.25
Census Tract,18097342400,White,32,2020-08-02,0,0.25
Census Tract,18097342400,White,33,2020-08-09,0,1.25
Census Tract,18097342400,White,34,2020-08-16,3,1.5
Census Tract,18097342400,White,35,2020-08-23,2,1.25
Census Tract,18097342400,White,36,2020-08-30,1,1.5
Census Tract,18097342400,White,37,2020-09-06,0,0.5
Census Tract,18097342400,White,38,2020-09-13,0,0.25
Census Tract,18097342400,White,39,2020-09-20,0,0.25
Census Tract,18097342400,White,40,2020-09-27,1,1.5
Census Tract,18097342400,White,41,2020-10-04,0,0.5
Census Tract,18097342400,White,42,2020-10-11,0,1
Census Tract,18097342400,White,43,2020-10-18,0,0.5
Census Tract,18097342500,White,1,2019-12-29,0,1
Census Tract,18097342500,White,2,2020-01-05,0,0.5
Census Tract,18097342500,White,3,2020-01-12,4,0.5
Census Tract,18097342500,White,4,2020-01-19,0,0.75
Census Tract,18097342500,White,5,2020-01-26,2,1
Census Tract,18097342500,White,6,2020-02-02,2,0.5
Census Tract,18097342500,White,7,2020-02-09,0,0.75
Census Tract,18097342500,White,8,2020-02-16,1,1.75
Census Tract,18097342500,White,9,2020-02-23,0,0.25
Census Tract,18097342500,White,10,2020-03-01,3,1.25
Census Tract,18097342500,White,11,2020-03-08,0,0.5
Census Tract,18097342500,White,12,2020-03-15,1,1.5
Census Tract,18097342500,White,13,2020-03-22,0,0.25
Census Tract,18097342500,White,14,2020-03-29,0,2.25
Census Tract,18097342500,White,15,2020-04-05,0,0.75
Census Tract,18097342500,White,16,2020-04-12,0,1.25
Census Tract,18097342500,White,17,2020-04-19,0,2.25
Census Tract,18097342500,White,18,2020-04-26,0,1
Census Tract,18097342500,White,19,2020-05-03,0,1
Census Tract,18097342500,White,20,2020-05-10,0,2
Census Tract,18097342500,White,21,2020-05-17,0,1.5
Census Tract,18097342500,White,22,2020-05-24,0,0.5
Census Tract,18097342500,White,23,2020-05-31,0,3.25
Census Tract,18097342500,White,24,2020-06-07,1,1
Census Tract,18097342500,White,25,2020-06-14,0,1.25
Census Tract,18097342500,White,26,2020-06-21,0,1.25
Census Tract,18097342500,White,27,2020-06-28,0,1.25
Census Tract,18097342500,White,28,2020-07-05,0,1.25
Census Tract,18097342500,White,29,2020-07-12,0,1.5
Census Tract,18097342500,White,30,2020-07-19,0,1.25
Census Tract,18097342500,White,31,2020-07-26,0,3.25
Census Tract,18097342500,White,32,2020-08-02,0,2.5
Census Tract,18097342500,White,33,2020-08-09,2,0.25
Census Tract,18097342500,White,34,2020-08-16,3,1.5
Census Tract,18097342500,White,35,2020-08-23,0,1.75
Census Tract,18097342500,White,36,2020-08-30,3,2
Census Tract,18097342500,White,37,2020-09-06,1,1
Census Tract,18097342500,White,38,2020-09-13,6,0.5
Census Tract,18097342500,White,39,2020-09-20,2,1
Census Tract,18097342500,White,40,2020-09-27,0,2
Census Tract,18097342500,White,41,2020-10-04,0,1
Census Tract,18097342500,White,42,2020-10-11,0,1.25
Census Tract,18097342500,White,43,2020-10-18,0,0.5
Census Tract,18097342600,Other,1,2019-12-29,1,2.5
Census Tract,18097342600,Other,2,2020-01-05,0,1.5
Census Tract,18097342600,Other,3,2020-01-12,2,0.75
Census Tract,18097342600,Other,4,2020-01-19,0,1.75
Census Tract,18097342600,Other,5,2020-01-26,0,2.5
Census Tract,18097342600,Other,6,2020-02-02,2,1
Census Tract,18097342600,Other,7,2020-02-09,0,0.5
Census Tract,18097342600,Other,8,2020-02-16,0,2.25
Census Tract,18097342600,Other,9,2020-02-23,3,0.5
Census Tract,18097342600,Other,10,2020-03-01,2,2.25
Census Tract,18097342600,Other,11,2020-03-08,1,0.75
Census Tract,18097342600,Other,12,2020-03-15,1,1.25
Census Tract,18097342600,Other,13,2020-03-22,0,0.5
Census Tract,18097342600,Other,14,2020-03-29,0,1.75
Census Tract,18097342600,Other,15,2020-04-05,0,0.5
Census Tract,18097342600,Other,16,2020-04-12,0,1.75
Census Tract,18097342600,Other,17,2020-04-19,0,1.75
Census Tract,18097342600,Other,18,2020-04-26,0,3.75
Census Tract,18097342600,Other,19,2020-05-03,0,2
Census Tract,18097342600,Other,20,2020-05-10,0,2.75
Census Tract,18097342600,Other,21,2020-05-17,0,3.5
Census Tract,18097342600,Other,22,2020-05-24,0,1
Census Tract,18097342600,Other,23,2020-05-31,0,3.75
Census Tract,18097342600,Other,24,2020-06-07,0,2
Census Tract,18097342600,Other,25,2020-06-14,0,2.25
Census Tract,18097342600,Other,26,2020-06-21,0,1.75
Census Tract,18097342600,Other,27,2020-06-28,0,1.5
Census Tract,18097342600,Other,28,2020-07-05,0,2.5
Census Tract,18097342600,Other,29,2020-07-12,1,0.5
Census Tract,18097342600,Other,30,2020-07-19,0,1.75
Census Tract,18097342600,Other,31,2020-07-26,1,2.5
Census Tract,18097342600,Other,32,2020-08-02,0,1.25
Census Tract,18097342600,Other,33,2020-08-09,1,0.5
Census Tract,18097342600,Other,34,2020-08-16,8,2.5
Census Tract,18097342600,Other,35,2020-08-23,1,2.75
Census Tract,18097342600,Other,36,2020-08-30,2,1
Census Tract,18097342600,Other,37,2020-09-06,0,0.5
Census Tract,18097342600,Other,38,2020-09-13,2,1
Census Tract,18097342600,Other,39,2020-09-20,0,1.75
Census Tract,18097342600,Other,40,2020-09-27,2,4.5
Census Tract,18097342600,Other,41,2020-10-04,0,0.75
Census Tract,18097342600,Other,42,2020-10-11,1,1
Census Tract,18097342600,Other,43,2020-10-18,3,1
Census Tract,18097350100,Black,1,2019-12-29,0,0.25
Census Tract,18097350100,Black,2,2020-01-05,0,0.5
Census Tract,18097350100,Black,3,2020-01-12,2,0.75
Census Tract,18097350100,Black,4,2020-01-19,1,1.5
Census Tract,18097350100,Black,5,2020-01-26,2,1
Census Tract,18097350100,Black,6,2020-02-02,1,0.25
Census Tract,18097350100,Black,7,2020-02-09,0,0.75
Census Tract,18097350100,Black,8,2020-02-16,0,0.75
Census Tract,18097350100,Black,9,2020-02-23,3,0.75
Census Tract,18097350100,Black,10,2020-03-01,1,0
Census Tract,18097350100,Black,11,2020-03-08,0,1
Census Tract,18097350100,Black,12,2020-03-15,0,1
Census Tract,18097350100,Black,13,2020-03-22,0,0.75
Census Tract,18097350100,Black,14,2020-03-29,0,0.5
Census Tract,18097350100,Black,15,2020-04-05,0,0
Census Tract,18097350100,Black,16,2020-04-12,0,0.5
Census Tract,18097350100,Black,17,2020-04-19,0,1.25
Census Tract,18097350100,Black,18,2020-04-26,0,1
Census Tract,18097350100,Black,19,2020-05-03,0,0.5
Census Tract,18097350100,Black,20,2020-05-10,0,1.5
Census Tract,18097350100,Black,21,2020-05-17,0,1.25
Census Tract,18097350100,Black,22,2020-05-24,0,1
Census Tract,18097350100,Black,23,2020-05-31,1,1.25
Census Tract,18097350100,Black,24,2020-06-07,0,0.5
Census Tract,18097350100,Black,25,2020-06-14,0,1.25
Census Tract,18097350100,Black,26,2020-06-21,0,2
Census Tract,18097350100,Black,27,2020-06-28,0,1.5
Census Tract,18097350100,Black,28,2020-07-05,0,1
Census Tract,18097350100,Black,29,2020-07-12,0,1.25
Census Tract,18097350100,Black,30,2020-07-19,0,1.25
Census Tract,18097350100,Black,31,2020-07-26,0,0.75
Census Tract,18097350100,Black,32,2020-08-02,0,1.75
Census Tract,18097350100,Black,33,2020-08-09,0,0.25
Census Tract,18097350100,Black,34,2020-08-16,4,1.25
Census Tract,18097350100,Black,35,2020-08-23,2,0.75
Census Tract,18097350100,Black,36,2020-08-30,0,0.5
Census Tract,18097350100,Black,37,2020-09-06,0,0.5
Census Tract,18097350100,Black,38,2020-09-13,2,1
Census Tract,18097350100,Black,39,2020-09-20,0,1.5
Census Tract,18097350100,Black,40,2020-09-27,2,2.75
Census Tract,18097350100,Black,41,2020-10-04,0,0.25
Census Tract,18097350100,Black,42,2020-10-11,0,1
Census Tract,18097350100,Black,43,2020-10-18,0,1.5
Census Tract,18097350300,Black,1,2019-12-29,1,1.5
Census Tract,18097350300,Black,2,2020-01-05,3,3.25
Census Tract,18097350300,Black,3,2020-01-12,9,2.5
Census Tract,18097350300,Black,4,2020-01-19,5,3.75
Census Tract,18097350300,Black,5,2020-01-26,2,3
Census Tract,18097350300,Black,6,2020-02-02,4,1.5
Census Tract,18097350300,Black,7,2020-02-09,6,4.5
Census Tract,18097350300,Black,8,2020-02-16,6,5
Census Tract,18097350300,Black,9,2020-02-23,3,2.75
Census Tract,18097350300,Black,10,2020-03-01,8,2
Census Tract,18097350300,Black,11,2020-03-08,4,5.75
Census Tract,18097350300,Black,12,2020-03-15,0,6
Census Tract,18097350300,Black,13,2020-03-22,0,4.25
Census Tract,18097350300,Black,14,2020-03-29,0,2
Census Tract,18097350300,Black,15,2020-04-05,0,5.25
Census Tract,18097350300,Black,16,2020-04-12,0,6
Census Tract,18097350300,Black,17,2020-04-19,0,3.75
Census Tract,18097350300,Black,18,2020-04-26,0,3
Census Tract,18097350300,Black,19,2020-05-03,0,2.25
Census Tract,18097350300,Black,20,2020-05-10,0,6.25
Census Tract,18097350300,Black,21,2020-05-17,0,4.25
Census Tract,18097350300,Black,22,2020-05-24,0,4.25
Census Tract,18097350300,Black,23,2020-05-31,0,3.25
Census Tract,18097350300,Black,24,2020-06-07,0,5.5
Census Tract,18097350300,Black,25,2020-06-14,0,8.5
Census Tract,18097350300,Black,26,2020-06-21,0,6
Census Tract,18097350300,Black,27,2020-06-28,0,3.25
Census Tract,18097350300,Black,28,2020-07-05,0,6.5
Census Tract,18097350300,Black,29,2020-07-12,1,6.5
Census Tract,18097350300,Black,30,2020-07-19,1,5.5
Census Tract,18097350300,Black,31,2020-07-26,0,3.5
Census Tract,18097350300,Black,32,2020-08-02,1,3.5
Census Tract,18097350300,Black,33,2020-08-09,1,6.5
Census Tract,18097350300,Black,34,2020-08-16,12,10
Census Tract,18097350300,Black,35,2020-08-23,3,5
Census Tract,18097350300,Black,36,2020-08-30,3,3
Census Tract,18097350300,Black,37,2020-09-06,0,5
Census Tract,18097350300,Black,38,2020-09-13,2,9
Census Tract,18097350300,Black,39,2020-09-20,1,4.25
Census Tract,18097350300,Black,40,2020-09-27,2,2.25
Census Tract,18097350300,Black,41,2020-10-04,4,4.5
Census Tract,18097350300,Black,42,2020-10-11,7,5.5
Census Tract,18097350300,Black,43,2020-10-18,1,8.25
Census Tract,18097350400,Black,1,2019-12-29,0,0.75
Census Tract,18097350400,Black,2,2020-01-05,1,2
Census Tract,18097350400,Black,3,2020-01-12,1,2.75
Census Tract,18097350400,Black,4,2020-01-19,1,3.75
Census Tract,18097350400,Black,5,2020-01-26,6,1.25
Census Tract,18097350400,Black,6,2020-02-02,1,1.25
Census Tract,18097350400,Black,7,2020-02-09,2,2.75
Census Tract,18097350400,Black,8,2020-02-16,0,2
Census Tract,18097350400,Black,9,2020-02-23,1,1
Census Tract,18097350400,Black,10,2020-03-01,2,2
Census Tract,18097350400,Black,11,2020-03-08,1,2.25
Census Tract,18097350400,Black,12,2020-03-15,1,2
Census Tract,18097350400,Black,13,2020-03-22,0,1.5
Census Tract,18097350400,Black,14,2020-03-29,0,1
Census Tract,18097350400,Black,15,2020-04-05,0,2.5
Census Tract,18097350400,Black,16,2020-04-12,0,3
Census Tract,18097350400,Black,17,2020-04-19,0,3.5
Census Tract,18097350400,Black,18,2020-04-26,0,3
Census Tract,18097350400,Black,19,2020-05-03,0,0.75
Census Tract,18097350400,Black,20,2020-05-10,0,2.5
Census Tract,18097350400,Black,21,2020-05-17,0,3.5
Census Tract,18097350400,Black,22,2020-05-24,0,2
Census Tract,18097350400,Black,23,2020-05-31,0,1.5
Census Tract,18097350400,Black,24,2020-06-07,0,3
Census Tract,18097350400,Black,25,2020-06-14,0,2.25
Census Tract,18097350400,Black,26,2020-06-21,0,3
Census Tract,18097350400,Black,27,2020-06-28,0,1.75
Census Tract,18097350400,Black,28,2020-07-05,0,1.25
Census Tract,18097350400,Black,29,2020-07-12,0,2
Census Tract,18097350400,Black,30,2020-07-19,0,3.75
Census Tract,18097350400,Black,31,2020-07-26,0,2
Census Tract,18097350400,Black,32,2020-08-02,0,1.5
Census Tract,18097350400,Black,33,2020-08-09,1,2.25
Census Tract,18097350400,Black,34,2020-08-16,0,3.75
Census Tract,18097350400,Black,35,2020-08-23,4,3
Census Tract,18097350400,Black,36,2020-08-30,6,2.5
Census Tract,18097350400,Black,37,2020-09-06,0,3
Census Tract,18097350400,Black,38,2020-09-13,3,3.25
Census Tract,18097350400,Black,39,2020-09-20,3,1.75
Census Tract,18097350400,Black,40,2020-09-27,0,1
Census Tract,18097350400,Black,41,2020-10-04,0,1.5
Census Tract,18097350400,Black,42,2020-10-11,0,1.5
Census Tract,18097350400,Black,43,2020-10-18,0,3.5
Census Tract,18097350500,Black,1,2019-12-29,0,1
Census Tract,18097350500,Black,2,2020-01-05,5,1.25
Census Tract,18097350500,Black,3,2020-01-12,2,1
Census Tract,18097350500,Black,4,2020-01-19,1,1.5
Census Tract,18097350500,Black,5,2020-01-26,3,1
Census Tract,18097350500,Black,6,2020-02-02,4,1
Census Tract,18097350500,Black,7,2020-02-09,4,1.5
Census Tract,18097350500,Black,8,2020-02-16,6,1.5
Census Tract,18097350500,Black,9,2020-02-23,0,1
Census Tract,18097350500,Black,10,2020-03-01,0,2.5
Census Tract,18097350500,Black,11,2020-03-08,1,1
Census Tract,18097350500,Black,12,2020-03-15,0,1.5
Census Tract,18097350500,Black,13,2020-03-22,0,1.25
Census Tract,18097350500,Black,14,2020-03-29,0,2
Census Tract,18097350500,Black,15,2020-04-05,0,2.5
Census Tract,18097350500,Black,16,2020-04-12,0,1.75
Census Tract,18097350500,Black,17,2020-04-19,0,1.25
Census Tract,18097350500,Black,18,2020-04-26,0,2
Census Tract,18097350500,Black,19,2020-05-03,0,0.75
Census Tract,18097350500,Black,20,2020-05-10,0,1.25
Census Tract,18097350500,Black,21,2020-05-17,0,1.25
Census Tract,18097350500,Black,22,2020-05-24,0,2
Census Tract,18097350500,Black,23,2020-05-31,0,2.5
Census Tract,18097350500,Black,24,2020-06-07,0,3
Census Tract,18097350500,Black,25,2020-06-14,0,2.25
Census Tract,18097350500,Black,26,2020-06-21,1,0.75
Census Tract,18097350500,Black,27,2020-06-28,0,1.75
Census Tract,18097350500,Black,28,2020-07-05,1,2.5
Census Tract,18097350500,Black,29,2020-07-12,0,2
Census Tract,18097350500,Black,30,2020-07-19,0,3.25
Census Tract,18097350500,Black,31,2020-07-26,0,1.5
Census Tract,18097350500,Black,32,2020-08-02,1,2.75
Census Tract,18097350500,Black,33,2020-08-09,2,0.5
Census Tract,18097350500,Black,34,2020-08-16,8,3.5
Census Tract,18097350500,Black,35,2020-08-23,3,3
Census Tract,18097350500,Black,36,2020-08-30,4,2
Census Tract,18097350500,Black,37,2020-09-06,5,2.25
Census Tract,18097350500,Black,38,2020-09-13,2,2.5
Census Tract,18097350500,Black,39,2020-09-20,2,2.25
Census Tract,18097350500,Black,40,2020-09-27,0,2.25
Census Tract,18097350500,Black,41,2020-10-04,5,1.5
Census Tract,18097350500,Black,42,2020-10-11,0,2
Census Tract,18097350500,Black,43,2020-10-18,0,3.25
Census Tract,18097350600,Black,1,2019-12-29,0,1.5
Census Tract,18097350600,Black,2,2020-01-05,5,1.5
Census Tract,18097350600,Black,3,2020-01-12,4,1.5
Census Tract,18097350600,Black,4,2020-01-19,4,3
Census Tract,18097350600,Black,5,2020-01-26,3,1.5
Census Tract,18097350600,Black,6,2020-02-02,2,1.75
Census Tract,18097350600,Black,7,2020-02-09,1,2.5
Census Tract,18097350600,Black,8,2020-02-16,4,2.5
Census Tract,18097350600,Black,9,2020-02-23,1,1.5
Census Tract,18097350600,Black,10,2020-03-01,4,1.25
Census Tract,18097350600,Black,11,2020-03-08,4,1
Census Tract,18097350600,Black,12,2020-03-15,1,2.5
Census Tract,18097350600,Black,13,2020-03-22,0,3.25
Census Tract,18097350600,Black,14,2020-03-29,0,1
Census Tract,18097350600,Black,15,2020-04-05,0,2
Census Tract,18097350600,Black,16,2020-04-12,0,1.25
